,ID,Address,Type,Price,Bedrooms,Bathrooms,Parking Space,Land Size,Building Size,Features,Description,Agents,Office,URL,Image
10,435867932,"5307/1A Morton Street, Parramatta, NSW 2150",Apartment,500.0,1,1,1,383.18,72.0,Building size 72mÂ² Garage spaces  ,"PLEASE REGISTER YOUR INTEREST USING THE BOOK INSPECTION LINK TO ENSURE YOU DO NOT MISS OUT ON THE UPDATES FOR THIS PROPERTY. THOSE NOT REGISTERED MAY MISS OUT ON A VIEWING OPPORTUNITY. THANK YOU.

Positioned on Level 3 of building 5 in the riverside development 'River Vistas', this luxurious 1-bedroom plus study apartment is situated within a short stroll to Parramatta CBD through the riverbank leisure walking track, close to railway station, RiverCat ferry, bus interchange hub, Light Rail (under construction), Westfield Shoppingtown, reputable schools, Western Sydney University, trendy restaurants, cafes and nearby one of the largest urban renewal projects in Australia - Parramatta Square, a World-Class Civic Heart Centre. It features:

- Approx 72m2 of living space plus 16m2 of security parking & a 2m2 storage cage
- Open plan living/dining area opens onto undercover balcony
- Large private balcony with a beautiful leafy outlook (not facing other apartments), provides a lovely spot to enjoy a warm tea/coffee and relax
- Ultra-sleek kitchen with stone benchtops, dishwasher & gas cooking
- Stunning bathroom with large frameless glass shower
- Spacious bedroom with built-in robe & balcony window
- Separate defined study room
- Ducted air conditioning throughout
- European-style internal laundry
- Security basement parking plus storage cage
- Nearby pedestrian bridge (under construction) located one block away at the end of Baludarri Dr across Parramatta River, connecting to future Light Rail stop


""Ray White Parramatta Group - Parramatta|Oatlands|Northmead|Greystanes, its directors, employees and related entities believe that the information contained herein is gathered from sources we deem to be reliable. However, no representation or warranties of any nature whatsoever are given, intended or implied. Any interested parties should rely on their own inquiries.""","Ali Awick
04244922...
Ray White Parramatta
02 9891 ...","Ray White - Parramatta|Oatlands|Northmead|Greystanes
Ground Floor, 31-39 Macquarie Street, PARRAMATTA, NSW 2150",https://www.realestate.com.au/property-apartment-nsw-parramatta-435867932,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/b4c360467ac0f4686c8ce104ae00145cfc83936acd2b24ea96b917fe1efea66a/image.jpg"
11,436133856,"2110/12 Phillip Street, Parramatta, NSW 2150",Apartment,580.0,1,1,1,383.18,78.0,Air conditioning Built-in wardrobes Intercom Living areas  Open car spaces  ,"Apply via https://t-app.com.au/wam

Boasting one of Sydney's most sought after locations, this superb 1 bedroom features beautiful district views & a state of the art parking system.

With no expense spared on the fixtures & finishing's, this ultra-modern sky home has it all.

Features include:

â€¢ Generously proportioned bedroom with built in robe
â€¢ Tiled & spacious bathroom
â€¢ Light filled open plan living/dining area with spectacular timber flooring and high ceilings
â€¢ Well equipped kitchen complete with stainless steel appliances, stunning marble bench top and splash back with quality joinery throughout
â€¢ Reverse cycle air conditioning
â€¢ Internal laundry
â€¢ Secure car space

Complete with an indoor pool, gym and residents' lounge/conference room, the Lennox is situated in a superb location in the heart of Parramatta CBD and is within easy walking distance to Sydney's finest attractions, shopping and restaurants.

Here, you'll love your relaxing lifestyle within a short stroll to Parramatta Station, Ferry Wharf, Westfield and many more.

** PHOTOS ARE FOR DISPLAY PURPOSES ONLY AND MAY VARY FROM THAT OF THE ACTUAL APARTMENT**","Ranee Durdag
04500135...","Waterpoint Asset Management - Meadowbank
11 Bay Drive, MEADOWBANK, NSW 2114",https://www.realestate.com.au/property-apartment-nsw-parramatta-436133856,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/bdc483a0658d925c2edc6312a75e7ff439e5c99524ae77c822f619a69a9ee9c2/image.jpg"
12,436243036,"81/20 Victoria Road, Parramatta, NSW 2150",Unit,620.0,2,2,1,383.18,78.0,Air conditioning Built-in wardrobes Ensuites  Garage spaces  Intercom ,"Modern two bedroom unit in a tight knit secured complex, offering open plan living in one of Parramatta's finest locations. This apartment also offers convenient living with plenty of sunlight coming through the living & bedroom areas. Minutes walking distance to all amenities, Schools, Shops & Public Transport.

Featuring:
â€¢ Large Open Plan Living & Dining Area
â€¢ Modern Kitchen with Gas Appliances & Dishwasher
â€¢ Generous size Bedrooms both with Built-in Wardrobes
â€¢ Neat Bathrooms, Ensuite to the Main
â€¢ Split System Air Conditioning to the Lounge & Bedrooms
â€¢ Internal laundry with dryer
â€¢ Lift access to 2nd floor
â€¢ Sunny balcony
â€¢ Secure parking plus storage cage
â€¢ Rooftop swimming pool with gym and spa facilities","Nick Soldatos
04056704...","Stone Real Estate - Parramatta
395 Church Street, PARRAMATTA, NSW 2150",https://www.realestate.com.au/property-unit-nsw-parramatta-436243036,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/4d19f8c29391bab9615275b328a8f62e9e2ce2a4824d3c0a9b94d2d2ef9047f9/image.jpg"
13,435472559,"76/22-32 Great Western Highway, Parramatta, NSW 2150",Apartment,400.0,1,1,1,383.18,78.0,Balcony Broadband Built-in wardrobes Furnished Garage spaces  Land size 42mÂ² Remote garage ,"Conveniently located close to Parramatta Westfield Shopping Centre, railway station and other amenities.

- Furnished studio apartment:
- Open plan Living
- Recently renovated kitchen
- Easy clean tiles throughout
- Laundry inside bathroom with washing machine
- Lift to your apartment
- Personal Parking Space","Steve Ahmadi
04106478...
Carmenita Green
04332206...","Pocket Listings - MASCOT
1023 Botany Rd, MASCOT, NSW 2020",https://www.realestate.com.au/property-apartment-nsw-parramatta-435472559,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/b9ac3df76d19e9d479973e41d0335d692c920f833fcafc28e1402fdfa77cdde0/image.jpg"
14,436241332,"5/9 Henry Street, Parramatta, NSW 2150",Unit,510.0,2,1,1,383.18,72.0,Garage spaces  ,"Perfectly positioned on the top floor at the rear of a small security block, this spacious 2-bedroom home unit offers sunny North, South & Westerly triple aspects, solid full-brick construction, a practical floor plan and beautifully renovated kitchen and bathroom.

Situated within a sought-after and tightly held riverbank locale, just a short stroll to Parramatta River, RiverCat ferry, railway station, bus interchange hub, Westfield Shoppingtown, Macarthur Girls High School, Western Sydney University, Light Rail (under construction), CommBank Stadium, Church St vibrant eateries, famous cafes and nearby one of the largest urban renewal projects in Australia - Parramatta Square, a World-Class Civic Centre. It features:

- Defined open plan lounge & dining room
- Quality master chef kitchen with Miele dishwasher plus AEG pyrolytic oven & appliances
- Stunning fully-tiled bathroom with shower, bathtub & window for ventilation
- L-shaped North & West-facing undercover balcony
- Built-in robe to both bedrooms & main bedroom with access to balcony
- Daikin reverse-cycle air conditioner to lounge & main bedroom
- Internal laundry with large hot water system
- Lock-up garage with undercover access
- Additional lockable storage space in common property garage


""Ray White Parramatta Group - Parramatta|Oatlands|Northmead|Greystanes, its directors, employees and related entities believe that the information contained herein is gathered from sources we deem to be reliable. However, no representation or warranties of any nature whatsoever are given, intended or implied. Any interested parties should rely on their own inquiries.""","Ray White Parramatta
02 9891 ...
Ali Awick
04244922...","Ray White - Parramatta|Oatlands|Northmead|Greystanes
Ground Floor, 31-39 Macquarie Street, PARRAMATTA, NSW 2150",https://www.realestate.com.au/property-unit-nsw-parramatta-436241332,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/387a6d2848908aae8d0f61edfb691fa36b75afd43e9afa7a2b3be9d4fd952c1a/image.jpg"
15,436240064,"2504/45 Macquarie Street, Parramatta, NSW 2150",Apartment,850.0,3,2,2,383.18,147.0,Air conditioning Building size 47mÂ² Built-in wardrobes Carport spaces 2 Ensuites  Intercom Study ,"Enjoy a stylish lifestyle in Parramatta's most prestigious address and showcasing luxurious living at its finest. This striking architecturally designed three bedrooms apartment is positioned on level 25 of the iconic landmark building V by Crown.

Features include:
- Three double sized bedrooms with mirrored built-ins
- Well appointed kitchen with stone benches and plenty of storage
- Stainless steel Smeg European appliances with gas cooking
- Integrated Smeg microwave & dishwasher
- Well appointed, fully tiled bathroom and master with en-suite
- Ducted reverse cycle AC throughout with temperature control
- Two secure car spaces, side by side with separate storage cage

Conveniently positioned in the heart of Parramatta CBD, with all major amenities at your doorstep including, Westfield Shopping centre, Parramatta railway station, famous Church St eateries and cafes, Parramatta River and Parklands and one of the largest urban renewal projects in Australia, Parramatta Square, a World-Class Civic Centre.

Relax after a hard day with exclusive resident's access to Resort style facilities, including 25 metre outdoor pool with spa, gym, sauna, private conference/party room with catering facilities, private cinema and library.","Michelle Law
04315728...
Thanh Tran
04812728...","Kho & Lee Property Group - Pyrmont
596 Harris Street, ULTIMO, NSW 2007",https://www.realestate.com.au/property-apartment-nsw-parramatta-436240064,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/c7f0756b34b8c378c08d99121348291fb92b708eb41b8bd9b984045ea406c448/image.jpg"
16,436240732,"8/35 Sorrell Street, Parramatta, NSW 2150",Unit,375.0,2,1,1,383.18,78.0,Built-in wardrobes Garage spaces  ,"This well located, and well presented two bedroom unit offers a great lifestyle change for you.

Putting you close to Church street and the free Loop service bus into Parramatta CBD, you can also enjoy

* Neat and tidy kitchen
* Open plan living area
* Private balcony
* Lock up garage
* Small complex of only 8
* Neat and tidy bathroom

Don't miss your chance to change to a more convenient lifestyle today.

If you are planning on attending one of our inspections, please ensure you register online so that you can be notified of any updates, changes or cancellations.","Leasing Team
02811694...","Belle Property - Parramatta
19 Sorrell Street, PARRAMATTA, NSW 2150",https://www.realestate.com.au/property-unit-nsw-parramatta-436240732,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/8a821d75917439d18f9ddc9814d93f0efc9cae289f215847fd78b2bc9212b50c/image.jpg"
17,436130704,"12/60-62 Thomas Street, Parramatta, NSW 2150",Apartment,450.0,1,1,1,383.18,78.0,Air conditioning Built-in wardrobes Garage spaces  Intercom ,"The Essence is a cutting edge triumph of residential design offering a collection of unique stylish apartments within a beautifully presented complex.

Featuring:
Kitchen finishes include s/s appliances, 20mm stone bench tops
Balconies and gardens all serviced by gas bayonet and water tap
Double data points to the main bedroom and living room
Industrial powder coated aluminium window and doors
Plush cut twist pile carpet and large ceramic tiles throughout
Secure car space allocated with storage cage included
Internal laundries fitted with 4kg clothes dryer, neat cabinetry
Leafy grounds and large common garden/entertaining area
Security audio-visual intercom to street entry, building entry and garage","Nick Soldatos
04056704...","Stone Real Estate - Parramatta
395 Church Street, PARRAMATTA, NSW 2150",https://www.realestate.com.au/property-apartment-nsw-parramatta-436130704,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/b45657155fd300614e51b986cd7d4d549bd7651735c42a53d2fb4b0c7093e096/image.jpg"
18,436022312,"10/1-9 King Street, Parramatta, NSW 2150",Townhouse,450.0,2,1,1,383.18,78.0,Built-in wardrobes Courtyard Garage spaces  Living areas  Secure parking Toilets 2 ,"APPLICATION APPROVED & DEPOSIT TAKEN!!

Tastefully presented and exceptionally well located, this generous townhouse offers excellent value for money and a feel of tranquillity and convenience. Situated in a small boutique complex suited to the young family or professional couple it is ideally placed in an ultra-convenient location within minutes away from sporting fields, bus stops, Westfield shopping centre and Parramatta train station. Some of its many features include:
- Separate lounge and dining areas
- Kitchen with gas cooking and plenty of cupboard space.
- Internal laundry plus guest toilet downstairs
- Large low maintenance backyard
- Single space lock up garage with internal access
- Neat and tidy bathroom
- Two spacious bedrooms both with mirrored built-in wardrobes
- Close to schools, shops and public transport
- Available Saturday 11th February
- APPLY ONLINE by entering this link into your browser: https://t-app.com.au/reston","Reston Real Estate Rentals Department
02880634...","Reston Real Estate
G.02/29-31 Lexington Drive, BELLA VISTA, NSW 2153",https://www.realestate.com.au/property-townhouse-nsw-parramatta-436022312,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/9b10f3dc5acc382c29c37e6a1d4e6f04073ff8598a9e1206e0d56617af457d46/image.jpg"
19,436128700,"27/3 Good Street, Parramatta, NSW 2150",Apartment,610.0,2,2,1,383.18,78.0,Garage spaces  ,"Located within a short stroll to Parramatta Westfield, Parramatta and Westmead Train Stations T-Way bus & Parramatta park, this large, light filled, open plan and solid brick constructed apartment is available for rent.
This recently refurbished property offers ample space with 2 bedrooms and a study/sunroom (as large as 3rd Bedroom), 2 bathrooms, modern kitchen with stainless steel appliances including dishwasher and seperate laundry, laundry with dryer. This has been owner occupied property so has been well maintained.

Property Features:
- Massive open plan Lounge and Dining area with large Split system aircon installed.

- Kitchen with electric cooking & stainless-steel appliances with ample of storage space

- Main bathroom with upgraded shower screens, vanity and bathtub, Ensuite to master bed
- Generous sized bedrooms with large built-in mirrored wardrobes, Separate Aircon in Master Bedroom.

- Decent sized study/sunroom with built-in wardrobe - can be used as home-office or third bedroom.
- Timber flooring throughout the property
- Elevated wrap around Balcony with views, wall mount clothesline installed in Balcony.
- Internal laundry

- Security access to entry, lift and underground gated car space.
- Next to Parramatta High School, Parramatta High and Westmead Primary schools catchment.

- Direct access from complex to park with easy stroll to Parramatta CBD
- Resort style facilities including indoor pool, spa, gym and rooftop BBQ area with extensive district and Blue Mountains views

Call Swarnim Shah or Parth Joshi for more information!!!

Disclaimer:
The above information has been gathered from sources that we believe are reliable. However, we cannot guarantee the accuracy of this information and nor do we accept responsibility for its accuracy. Any interested parties should rely on their own inquiries and judgment to determine the accuracy of this information for their own purposes. Images are for illustrative and design purposes only and do not represent the final product or finishes.
Savaa Properties preferred method of paying rent is through Rental Reward via Direct Debit( small convenience fee charged by a third party payment processor -Rental Reward","Swarnim Shah
04331168...
Parth Joshi
04499969...","Savaa Properties - Seven Hills
73 Boomerang Place, SEVEN HILLS, NSW 2147",https://www.realestate.com.au/property-apartment-nsw-parramatta-436128700,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/d8752b727b86bfbdf64c998f02e812a2ef4a4fe7ce00cd2a50dfa0d415223851/image.jpg"
20,434957807,"17 Tennyson Street, Parramatta, NSW 2150",Unit,580.0,1,1,1,383.18,78.0,Furnished Garage spaces  ,"Deposit Taken!
Located within walking distance from Western Sydney University, Parramatta Campus and Parramatta CBD, these executive-style units invite students and professionals to the newest studio complex, Silvia.

With four-style of rooms, elegant finishing and state-of-the-art appliances, residents in the Silvia complex will appreciate the convenience and luxury.

The first residences in the units will have the option to furnish or keep unfurnished giving greater flexibility and choice.

Secured underground parking with CCTV is available.

This property features:
â€¢ Secure swipe card entry and full CCTV
â€¢ Private living space with a single bed frame
â€¢ Free Wifi and internet
â€¢ Private study space with a study desk and chair
â€¢ Well-appointed kitchen with sink, microwave and oven, refrigerator and freezer
â€¢ Private en-suite bathroom
â€¢ Private Washer/Dryer
â€¢ Individual air conditioning
â€¢ Wardrobes

Units suitable for NDIS, SDA or SIL (Self Independent Living)

Don't miss out, enquire and register your interest now!

Please note: Tenants will pay for electricity and water usage charges but will have fast and unlimited wifi

For a full and comprehensive list of our currently available rental properties, please visit the Green Real Estate website at www.grea.com.au and register your details for us to advise you of specific properties that match your criteria.

For any enquiries, please don't hesitate to contact Green Real Estate on the details below.","Vincent Green
04047797...
Yejin (Jenny) Seol
04165826...","Green Real Estate Agency - West Ryde
994 Victoria Road, WEST RYDE, NSW 2114",https://www.realestate.com.au/property-unit-nsw-parramatta-434957807,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/e5520a2cf3bfe82ad195cfa3ccf015531bf3e62d79b58a066e0bbaad8675c580/image.jpg"
21,436236488,"56/18 Sorrell Street, Parramatta, NSW 2150",Unit,500.0,2,1,1,383.18,78.0,Air conditioning Built-in wardrobes Intercom Open car spaces  ,"Neat and tidy two bedroom apartment located in a highly sought after complex on the outskirts of Parramatta's growing CBD. Features include:

* Two generously sized bedrooms
* Mirrored built ins to both rooms
* Brand new Carpets throughout
* Balcony off the lounge room
* Internal laundry
* Gas cooking
* Dishwasher
* Split system air conditioning
* Single car space
* Security building with intercom
* Top floor location with lift access

Contact the Team at Belle Property Parramatta today on (02) 9635 5000 to book your private inspection

If you are planning on attending one of our inspections, please ensure you register online so that you can be notified of any updates, changes or cancellations.","Leasing Team
02811694...","Belle Property - Parramatta
19 Sorrell Street, PARRAMATTA, NSW 2150",https://www.realestate.com.au/property-unit-nsw-parramatta-436236488,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/b6fd6fefe1c29dbf961b196f302b187779fe6a3ca64765cf783afb8d243394aa/image.jpg"
22,436125752,"7/25-29 O'Connell Street, Parramatta, NSW 2150",Townhouse,550.0,2,1,1,383.18,78.0,Garage spaces  ,"Enjoy the perks of a great location with easy access to public transport.

The townhouse offers plenty in the way of:
- Two spacious bedrooms, both with built-in cupboards.
- Tiled flooring
- Recently renovated kitchen with stainless steel appliances including dishwasher
- Recently renovated contemporary bathroom
- Secure lock-up garage and off-street parking
- Located on the outskirts of Parramatta but only minutes away to Parramatta CBD.

Don't miss your chance to secure a great property, book your inspection today.","Aurangzeb Rana
04033870...","LJ Hooker - Parramatta
Shop 1 & 2, 382 Church Street, PARRAMATTA, NSW 2150",https://www.realestate.com.au/property-townhouse-nsw-parramatta-436125752,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/d67cca858fe9682cce7ed5c40c5311885e571472a1769574e6cfa8977c290f05/image.jpg"
23,432611598,"701A/3 Broughton Street, Parramatta, NSW 2150",Apartment,600.0,2,2,1,383.18,78.0,Air conditioning Open car spaces  ,"This apartment is ideally located on the banks of the Parramatta River, within walking distance to Western Sydney University Parramatta Campus, and moments to all major amenities in Parramatta CBD.

Features:
- Open plan living/dining area opens onto a balcony
- Ultra-sleek kitchen with stone benchtops, dishwasher & gas cooking
- Stunning main bathroom & Ensuite with large frameless glass shower
- Built-in robe to both light-filled bedrooms
- Air conditioning
- Internal laundry with clothes dryer
- Security basement parking
- The complex features a large landscaped parkland-like rooftop garden that includes children's playground & BBQ facilities.
- Moments to quality schools and university campus
- Minutes to Westfield, close to Sydney ferries/buses

(Disclaimer)The information shown is for illustration and marketing purposes only. Similar property but not be an exact representation of the property. Inspection is required to clarify the specification of the property.","Rezan Aslan
04102725...
C21 Leasing Team
02942789...","Century 21 Masterpiece - Macquarie Park
Shop 12/101 Waterloo Road, MACQUARIE PARK, NSW 2113",https://www.realestate.com.au/property-apartment-nsw-parramatta-432611598,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/201fdab816db05dbe378a3ce366b81679da7034fde9ba0e9274634af3f7c32bc/image.jpg"
24,434330035,"15.16/45 Macquarie Street, Parramatta, NSW 2150",Apartment,580.0,1,1,1,383.18,78.0,Open car spaces  ,"This luxurious light-filled studio apartment is impeccable and stylish. Located in the stunning V by Crown building in the heart of Parramatta.

Features include:
- Open plan lounge room with plush carpets & exceptional views of Parramatta
- Modern kitchen with ceramic floor tiles and LED cupboard lighting, stone bench tops, gas cooking, microwave and dishwasher
- Internal laundry
- Air conditioning
- Contemporary modern bathroom
- Built-in wardrobe
- Video intercom
- Lift access, located on floor 15
- Secure basement parking with storage cage directly next to lift on B2

As a resident, you have access to the beautiful facilities which include an outdoor swimming pool, sauna, gym, spa, library with fire place, residents lounge on level 1, and the common roof terrace/ BBQ area on level 18.

This apartment is located within walking distance shops and transport and is a short stroll to Westfield Parramatta.

Inspections:
This property will be open for inspection each Saturday*. For a mid-week inspection, please call our office on 9893 7788.
*Please note that this listing will be removed once we have approved an application and received a holding fee and any advertised inspection times will be cancelled.
Water Usage:
Please note: Water usage is applied for any property that is separately metered. As of September 2014, Sydney Water introduced new rules for the individual metering of units for most new multi-level buildings.
Please check with our Property Management team to confirm if water usage charges apply to this property.

Embedded Network:
Please note: Utilities may be supplied to this rented property from an embedded network, meaning the rules around your utility supply are different.
An embedded network is a private network within a building or self-contained site which can be owned and/or operated by the building or site owner, an owner's corporation or a third party. The owner/operator of the embedded network buys utility supply from a retailer and then â€˜on-sellsâ€™ this to residents within the building or site.
Should this property be in an embedded network, you will be provided with all the details in writing. If you would like to know beforehand, please check with our Property Management team.","Leasing Team
02 9893 ...","Open Real Estate - Sydney
68a Sorrell Street, NORTH PARRAMATTA, NSW 2151",https://www.realestate.com.au/property-apartment-nsw-parramatta-434330035,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/16fc9c1df6e008c0e343cc5470485d6aa7c755b4a744154cd1addfef69de61e1/image.jpg"
25,435864496,"5/66 Gladstone Street, Parramatta, NSW 2150",House,580.0,3,3,2,383.18,78.0,Garage spaces 2 ,"VIRTUAL TOUR NOW AVAILABLE!

Positioned at the front of a boutique complex within a highly sought after pocket of North Parramatta, this ultra spacious three bedroom townhouse is perfect for those looking for a low maintenance lifestyle without sacrificing luxury or space.

Property Attributes & Inclusions:

- Sun-bathed living and dining space with freshly rejuvenated glazed tiles and access through to the courtyard
- Generous kitchen with gas cooking, dishwasher and plenty of cupboard/pantry space
- Spacious master bedroom on the second level with ensuite, and double mirrored built in wardrobes and ceiling fan
- Additional bedroom finished with built in wardrobe
- Huge loft-style private bedroom on it's own floor, finished with an ensuite and mirrored wardrobe
- Large family bathroom with separate bath and shower
- Plush carpet throughout the top levels and ducted airconditioning throughout
- Sun-drenched courtyard with covered entertaining area and small yard/garden
- Double lockup garage with plenty of space for two cars plus storage
- Internal laundry on the ground floor with additional toilet

Location:
- Parramatta East Primary School - approx 900m
- Burnside Shopping Village - approx 2.0km
- Parramatta Train Station & Westfield - approx 6.1km","Sarah Costello
04240286...","Ray White - Cherrybrook | Thornleigh | West Pennant Hills
1 Hillcrest Road, PENNANT HILLS, NSW 2120",https://www.realestate.com.au/property-house-nsw-parramatta-435864496,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/66c07c16efaff61cd291562241e64db329b5b2207d61d86982f145e72c0d10c3/image.jpg"
